,precision,recall,f1-score,threshold
49,0.11436900587266044,0.9992617201919527,0.20524679657290162,0.37305710488746946
50,0.11437383809362853,0.9992617201919527,0.20525457785191645,0.3732246820734686
51,0.11437867072294756,0.9992617201919527,0.20526235972095846,0.37322998552954034
52,0.114341249049269,0.9988925802879292,0.20519431279620853,0.3733751182224926
53,0.11434608070990915,0.9988925802879292,0.2052020929703496,0.37343335432645824
54,0.11435091277890466,0.9988925802879292,0.2052098737345012,0.37350898328728505
55,0.11435574525630732,0.9988925802879292,0.20521765508873047,0.3735685243660173
56,0.11436057814216888,0.9988925802879292,0.20522543703310456,0.3736101035018211
57,0.11436541143654114,0.9988925802879292,0.20523321956769056,0.3737083044516608
58,0.11437024513947591,0.9988925802879292,0.20524100269255566,0.37373380526405925
59,0.11437507925102498,0.9988925802879292,0.205248786407767,0.3737560765734638
60,0.11437991377124017,0.9988925802879292,0.20525657071339173,0.37377012984299307
61,0.11438474870017332,0.9988925802879292,0.2052643556094971,0.3738905830218142
62,0.11438958403787623,0.9988925802879292,0.20527214109615022,0.3739850964236093
63,0.11439441978440076,0.9988925802879292,0.20527992717341834,0.37403913622518636
64,0.11439925593979877,0.9988925802879292,0.20528771384136857,0.3742842307644053
65,0.1144040925041221,0.9988925802879292,0.20529550110006828,0.37434246817160594
66,0.11440892947742262,0.9988925802879292,0.20530328894958458,0.3743849854814578
67,0.11441376685975223,0.9988925802879292,0.2053110773899848,0.37442890689711505
68,0.1144186046511628,0.9988925802879292,0.20531886642133618,0.37453216817472856
69,0.1144234428517062,0.9988925802879292,0.20532665604370592,0.37455366691988556
70,0.11442828146143437,0.9988925802879292,0.20533444625716127,0.3745721744778735
71,0.1144331204803992,0.9988925802879292,0.20534223706176963,0.37461521729436553
72,0.11443795990865263,0.9988925802879292,0.20535002845759817,0.37467026066313985
73,0.11444279974624656,0.9988925802879292,0.20535782044471426,0.37467595773800055
74,0.11444763999323296,0.9988925802879292,0.2053656130231852,0.3747850452035106
75,0.11445248064966375,0.9988925802879292,0.2053734061930783,0.37478697551730566
76,0.11445732171559089,0.9988925802879292,0.20538119995446094,0.3747992105829517
77,0.11446216319106636,0.9988925802879292,0.2053889943074004,0.3748430591487973
78,0.11446700507614213,0.9988925802879292,0.20539678925196403,0.3748747104887547
79,0.11447184737087017,0.9988925802879292,0.2054045847882192,0.3750352044577836
80,0.11447669007530248,0.9988925802879292,0.20541238091623334,0.37533816768158107
81,0.11448153318949106,0.9988925802879292,0.20542017763607381,0.3753760320957401
82,0.1144863767134879,0.9988925802879292,0.20542797494780796,0.3753857783291456
83,0.11449122064734504,0.9988925802879292,0.20543577285150322,0.37538651246262994
84,0.11449606499111449,0.9988925802879292,0.20544357134722696,0.37541694925674857
85,0.1145009097448483,0.9988925802879292,0.2054513704350467,0.3754799604934948
86,0.11450575490859852,0.9988925802879292,0.2054591701150298,0.3755077772837814
87,0.11451060048241717,0.9988925802879292,0.20546697038724374,0.37552114994024377
88,0.11451544646635632,0.9988925802879292,0.20547477125175595,0.3755233989350591
89,0.11452029286046807,0.9988925802879292,0.20548257270863393,0.37557951382412486
90,0.11452513966480447,0.9988925802879292,0.20549037475794513,0.37559369132503656
91,0.11452998687941762,0.9988925802879292,0.205498177399757,0.3756242113164737
92,0.1145348345043596,0.9988925802879292,0.20550598063413708,0.37571170814299404
93,0.11453968253968254,0.9988925802879292,0.2055137844611529,0.37572366353979364
94,0.11454453098543854,0.9988925802879292,0.20552158888087194,0.3757735194193023
95,0.11454937984167972,0.9988925802879292,0.2055293938933617,0.37583824989924147
96,0.11455422910845822,0.9988925802879292,0.20553719949868976,0.37589308100625285
97,0.11455907878582618,0.9988925802879292,0.20554500569692366,0.37591176921078917
98,0.11452159187129551,0.9985234403839055,0.20547685062098825,0.375954573192379
99,0.11452644057750117,0.9985234403839055,0.2054846551200243,0.3760189555979576
100,0.11453128969430096,0.9985234403839055,0.2054924602119497,0.3761494126893452
101,0.11453613922174705,0.9985234403839055,0.205500265896832,0.37615632650560576
102,0.1145409891598916,0.9985234403839055,0.20550807217473885,0.37616203615743693
103,0.11454583950878679,0.9985234403839055,0.20551587904573773,0.376285044862796
104,0.1145506902684848,0.9985234403839055,0.20552368650989628,0.3762973210333478
105,0.11455554143903782,0.9985234403839055,0.20553149456728212,0.37637022841598944
106,0.11456039302049806,0.9985234403839055,0.20553930321796288,0.37643226733756097
107,0.1145652450129177,0.9985234403839055,0.2055471124620061,0.37649645605681
108,0.114570097416349,0.9985234403839055,0.20555492229947947,0.37658470522746745
109,0.11457495023084417,0.9985234403839055,0.20556273273045067,0.37658476796808077
110,0.11457980345645544,0.9985234403839055,0.20557054375498726,0.3766908823357312
111,0.11458465709323505,0.9985234403839055,0.205578355373157,0.3767076364600805
112,0.11454714902990765,0.9981543004798819,0.2055101653049591,0.37678446718366676
113,0.11455200169455623,0.9981543004798819,0.2055179752223151,0.37683794416107375
114,0.1145568547703779,0.9981543004798819,0.20552578573328772,0.3768446205303988
115,0.1145617082574249,0.9981543004798819,0.20553359683794464,0.37685629447503
116,0.11456656215574951,0.9981543004798819,0.20554140853635364,0.3768567562620201
117,0.114571416465404,0.9981543004798819,0.2055492208285823,0.3769569034671734
118,0.11457627118644068,0.9981543004798819,0.20555703371469838,0.3769854932893826
119,0.11453875164201872,0.9977851605758582,0.20548882469210883,0.37707799807003367
120,0.11454360539028731,0.9977851605758582,0.20549663587638267,0.37711023327105914
121,0.11450608128151883,0.9974160206718347,0.2054284193720064,0.3772035462211191
122,0.11451093405661976,0.9974160206718347,0.20543622885383006,0.37727286841999513
123,0.11451578724305997,0.9974160206718347,0.2054440389294404,0.37732018440141946
124,0.11452064084089175,0.9974160206718347,0.20545184959890508,0.37734447095030793
125,0.11452549485016743,0.9974160206718347,0.20545966086229184,0.37737868994226487
126,0.1145303492709393,0.9974160206718347,0.20546747271966848,0.37745935655066637
127,0.11453520410325972,0.9974160206718347,0.20547528517110264,0.3774608419383359
128,0.114540059347181,0.9974160206718347,0.20548309821666225,0.3774646153131468
129,0.11454491500275552,0.9974160206718347,0.20549091185641494,0.37749335153481034
130,0.11454977107003561,0.9974160206718347,0.20549872609042855,0.37752440484780164
131,0.11455462754907364,0.9974160206718347,0.2055065409187709,0.37757904451566543
132,0.11455948443992199,0.9974160206718347,0.20551435634150983,0.3776292659241782
133,0.11456434174263302,0.9974160206718347,0.205522172358713,0.37764965961034425
134,0.11456919945725916,0.9974160206718347,0.20552998897044839,0.37778755256027324
135,0.11457405758385278,0.9974160206718347,0.2055378061767838,0.37781193075657504
136,0.11457891612246629,0.9974160206718347,0.20554562397778708,0.3778169418988446
137,0.11458377507315211,0.9974160206718347,0.20555344237352605,0.37786034761873655
138,0.11458863443596268,0.9974160206718347,0.2055612613640686,0.3780317444101936
139,0.11459349421095043,0.9974160206718347,0.20556908094948265,0.3780910051869021
140,0.11459835439816779,0.9974160206718347,0.20557690112983606,0.3781042575432393
141,0.11460321499766722,0.9974160206718347,0.2055847219051967,0.3781215981566178
142,0.11460807600950118,0.9974160206718347,0.2055925432756325,0.3782704063646638
143,0.11461293743372217,0.9974160206718347,0.20560036524121136,0.3782759864773386
144,0.11461779927038263,0.9974160206718347,0.2056081878020013,0.37846389849853374
145,0.11458024010520511,0.997046880767811,0.2055399132486112,0.3785106332438629
146,0.11458510096724928,0.997046880767811,0.20554773410448612,0.37884938738039065
147,0.11458996224173773,0.997046880767811,0.20555555555555557,0.37887608892072205
148,0.11459482392872296,0.997046880767811,0.20556337760188748,0.37894113466999707
149,0.11459968602825746,0.997046880767811,0.20557120024354975,0.37903728954930904
150,0.11460454854039376,0.997046880767811,0.20557902348061044,0.3791304089473541
151,0.11460941146518437,0.997046880767811,0.20558684731313748,0.3791386752652778
152,0.11461427480268183,0.997046880767811,0.20559467174119886,0.37915977744533524
153,0.11461913855293868,0.997046880767811,0.20560249676486259,0.3791860672389108
154,0.11462400271600746,0.997046880767811,0.20561032238419671,0.3792609161867518
155,0.11462886729194076,0.997046880767811,0.20561814859926922,0.3792670697822784
156,0.1146337322807911,0.997046880767811,0.20562597541014807,0.3793237247289038
157,0.1146385976826111,0.997046880767811,0.2056338028169014,0.3796204415808549
158,0.11464346349745332,0.997046880767811,0.20564163081959724,0.3797132901564952
159,0.11464832972537034,0.997046880767811,0.20564945941830362,0.3797938923628864
160,0.1146531963664148,0.997046880767811,0.20565728861308866,0.37989245668342386
161,0.1146580634206393,0.997046880767811,0.2056651184040204,0.37994557608222074
162,0.11466293088809645,0.997046880767811,0.20567294879116696,0.37994558254040994
163,0.11466779876883888,0.997046880767811,0.2056807797745964,0.37996694567411277
164,0.11467266706291925,0.997046880767811,0.20568861135437688,0.38003047163362563
165,0.11467753577039018,0.997046880767811,0.2056964435305765,0.3800327870953472
166,0.11468240489130435,0.997046880767811,0.20570427630326338,0.38011833668948414
167,0.11468727442571441,0.997046880767811,0.20571210967250572,0.38016622095816793
168,0.11469214437367303,0.997046880767811,0.2057199436383716,0.38022297088320817
169,0.11469701473523292,0.997046880767811,0.20572777820092925,0.3802446583342229
170,0.11470188551044674,0.997046880767811,0.2057356133602468,0.38025590593645825
171,0.11470675669936722,0.997046880767811,0.20574344911639247,0.38028250698771604
172,0.11471162830204705,0.997046880767811,0.2057512854694344,0.38029389867501145
173,0.11471650031853897,0.997046880767811,0.20575912241944086,0.38030324189092624
174,0.11472137274889568,0.997046880767811,0.20576695996648003,0.380332680011683
175,0.11472624559316995,0.997046880767811,0.20577479811062016,0.3803354427063135
176,0.11473111885141449,0.997046880767811,0.20578263685192946,0.3804071768570376
177,0.11473599252368209,0.997046880767811,0.2057904761904762,0.38040748936189483
178,0.11474086661002549,0.997046880767811,0.20579831612632862,0.38042876628540195
179,0.11474574111049747,0.997046880767811,0.205806156659555,0.38055740856102555
180,0.11475061602515083,0.997046880767811,0.20581399779022366,0.3806481800225278
181,0.11475549135403833,0.997046880767811,0.20582183951840283,0.3806578738483525
182,0.11476036709721278,0.997046880767811,0.2058296818441608,0.380670790081362
183,0.114765243254727,0.997046880767811,0.20583752476756592,0.38067306323747047
184,0.1147701198266338,0.997046880767811,0.20584536828868652,0.3807339372457687
185,0.11477499681298602,0.997046880767811,0.20585321240759086,0.38076767916179954
186,0.11473737888832228,0.9966777408637874,0.20578484051674859,0.3807977606413431
187,0.1147422548977944,0.9966777408637874,0.20579268292682926,0.3808157671218614
188,0.11474713132171696,0.9966777408637874,0.2058005259346774,0.3808577128082969
189,0.1147520081601428,0.9966777408637874,0.2058083695403613,0.38089852983829575
190,0.11475688541312479,0.9966777408637874,0.20581621374394937,0.38091693880728034
191,0.11476176308071577,0.9966777408637874,0.20582405854550997,0.3810907215941722
192,0.11476664116296863,0.9966777408637874,0.2058319039451115,0.3811001430099094
193,0.11477151965993623,0.9966777408637874,0.20583974994282228,0.38111051151888165
194,0.11477639857167149,0.9966777408637874,0.2058475965387108,0.3811203381957216
195,0.11478127789822727,0.9966777408637874,0.2058554437328454,0.3811698466684401
196,0.1147861576396565,0.9966777408637874,0.20586329152529453,0.3811957466989792
197,0.11479103779601207,0.9966777408637874,0.20587113991612657,0.3812207445683931
198,0.11479591836734694,0.9966777408637874,0.20587898890541004,0.3812724922245808
199,0.11480079935371403,0.9966777408637874,0.20588683849321338,0.3813556082880216
200,0.11480568075516626,0.9966777408637874,0.205894688679605,0.38137047247335976
201,0.1148105625717566,0.9966777408637874,0.2059025394646534,0.3814026203201438
202,0.11481544480353802,0.9966777408637874,0.20591039084842708,0.38141643809508957
203,0.11482032745056348,0.9966777408637874,0.20591824283099455,0.38143218372132937
204,0.11482521051288594,0.9966777408637874,0.2059260954124242,0.3814464794945702
205,0.11483009399055842,0.9966777408637874,0.20593394859278472,0.3815247250002065
206,0.11483497788363389,0.9966777408637874,0.20594180237214446,0.38152614282407676
207,0.11483986219216537,0.9966777408637874,0.20594965675057206,0.38154878714267904
208,0.11484474691620587,0.9966777408637874,0.2059575117281361,0.38161221455610045
209,0.11484963205580842,0.9966777408637874,0.20596536730490503,0.3816245823784811
210,0.11485451761102604,0.9966777408637874,0.2059732234809475,0.3816943190033031
211,0.11485940358191177,0.9966777408637874,0.205981080256332,0.3817199744267477
212,0.11486428996851868,0.9966777408637874,0.20598893763112722,0.3817473313625683
213,0.1148691767708998,0.9966777408637874,0.2059967956054017,0.3817653245342318
214,0.11487406398910824,0.9966777408637874,0.20600465417922403,0.38179350210698365
215,0.11487895162319704,0.9966777408637874,0.2060125133526629,0.38179534001077725
216,0.1148838396732193,0.9966777408637874,0.20602037312578686,0.3818371813161133
217,0.11488872813922812,0.9966777408637874,0.20602823349866467,0.381886424109933
218,0.1148936170212766,0.9966777408637874,0.2060360944713648,0.3818898026236197
219,0.11489850631941785,0.9966777408637874,0.20604395604395606,0.38191645228187576
220,0.114903396033705,0.9966777408637874,0.20605181821650703,0.3819329421854962
221,0.11490828616419117,0.9966777408637874,0.20605968098908647,0.38193695464879357
222,0.11491317671092952,0.9966777408637874,0.206067544361763,0.3819829539253595
223,0.11491806767397318,0.9966777408637874,0.20607540833460536,0.38204289264461067
224,0.11492295905337532,0.9966777408637874,0.20608327290768233,0.38204306070285365
225,0.11492785084918912,0.9966777408637874,0.2060911380810625,0.38216269380016227
226,0.11493274306146774,0.9966777408637874,0.2060990038548147,0.38217367252484075
227,0.11493763569026436,0.9966777408637874,0.20610687022900764,0.38221902390027657
228,0.11494252873563218,0.9966777408637874,0.20611473720371007,0.38222986937135384
229,0.11494742219762442,0.9966777408637874,0.20612260477899078,0.38224189248944557
230,0.11495231607629428,0.9966777408637874,0.2061304729549185,0.38227881405505915
231,0.11495721037169498,0.9966777408637874,0.20613834173156206,0.3822908809733626
232,0.11496210508387976,0.9966777408637874,0.20614621110899028,0.38232551687267335
233,0.11496700021290185,0.9966777408637874,0.2061540810872719,0.3823272779108725
234,0.11497189575881452,0.9966777408637874,0.20616195166647577,0.3823550275839721
235,0.114976791721671,0.9966777408637874,0.20616982284667074,0.38237489967816163
236,0.11498168810152457,0.9966777408637874,0.20617769462792562,0.3823763391278257
237,0.11498658489842851,0.9966777408637874,0.20618556701030927,0.3825794814657034
238,0.11499148211243612,0.9966777408637874,0.2061934399938906,0.38258536265168797
239,0.11499637974360066,0.9966777408637874,0.20620131357873836,0.3826802285825238
240,0.11500127779197547,0.9966777408637874,0.20620918776492153,0.3827366907760061
241,0.11500617625761383,0.9966777408637874,0.20621706255250896,0.3827402752470866
242,0.11496847844607258,0.9963086009597637,0.2061485583349246,0.38276906224119894
243,0.11497337593184238,0.9963086009597637,0.20615643140849374,0.38276954154757686
244,0.11497827383488114,0.9963086009597637,0.20616430508345107,0.3827701002758807
245,0.11498317215524219,0.9963086009597637,0.20617217935986556,0.38277318885338657
246,0.11498807089297887,0.9963086009597637,0.20618005423780603,0.38279841883930826
247,0.11499297004814452,0.9963086009597637,0.20618792971734148,0.38283695489583913
248,0.1149978696207925,0.9963086009597637,0.2061958057985408,0.3828522981019882
249,0.11500276961097618,0.9963086009597637,0.206203682481473,0.38285735265027404
250,0.11500767001874894,0.9963086009597637,0.20621155976620698,0.38285735462438997
251,0.11501257084416415,0.9963086009597637,0.20621943765281178,0.3828794672611723
252,0.11501747208727521,0.9963086009597637,0.20622731614135625,0.38291006378917797
253,0.11502237374813552,0.9963086009597637,0.20623519523190956,0.38291987492156826
254,0.1150272758267985,0.9963086009597637,0.20624307492454055,0.3829461826508609
255,0.11503217832331757,0.9963086009597637,0.20625095521931838,0.3829706829069819
256,0.11503708123774614,0.9963086009597637,0.20625883611631193,0.3829802087483409
257,0.11504198457013767,0.9963086009597637,0.20626671761559037,0.3830328505182948
258,0.1150468883205456,0.9963086009597637,0.20627459971722267,0.38304828536497376
259,0.1150517924890234,0.9963086009597637,0.20628248242127792,0.38306963244469283
260,0.11505669707562452,0.9963086009597637,0.2062903657278251,0.38309173808931424
261,0.1150189708828921,0.9959394610557402,0.20622181456852404,0.3831001678803008
262,0.11502387448840382,0.9959394610557402,0.20622969615899103,0.383172189415098
263,0.11502877851204434,0.9959394610557402,0.20623757835193396,0.38328081104833905
264,0.11503368295386715,0.9959394610557402,0.20624546114742193,0.38328591379061294
265,0.11503858781392573,0.9959394610557402,0.20625334454552405,0.38329542763120955
266,0.11504349309227357,0.9959394610557402,0.20626122854630935,0.38336131607802254
267,0.11504839878896422,0.9959394610557402,0.20626911314984708,0.3833716076137174
268,0.11505330490405118,0.9959394610557402,0.20627699835620628,0.38337939501193224
269,0.11505821143758796,0.9959394610557402,0.20628488416545607,0.38339165105407863
270,0.11506311838962811,0.9959394610557402,0.20629277057766565,0.38345777443565404
271,0.11506802576022519,0.9959394610557402,0.2063006575929041,0.38346079921655324
272,0.11507293354943274,0.9959394610557402,0.20630854521124067,0.38348449478950475
273,0.11507784175730433,0.9959394610557402,0.2063164334327445,0.38353957199342886
274,0.11508275038389354,0.9959394610557402,0.20632432225748482,0.3835558231141576
275,0.11508765942925393,0.9959394610557402,0.2063322116855307,0.38357535089006395
276,0.11509256889343912,0.9959394610557402,0.20634010171695152,0.3835807962057907
277,0.11509747877650271,0.9959394610557402,0.20634799235181644,0.38360473650539784
278,0.11510238907849829,0.9959394610557402,0.20635588359019466,0.3836469423716408
279,0.1151072997994795,0.9959394610557402,0.20636377543215545,0.3836512401194795
280,0.11511221093949996,0.9959394610557402,0.206371667877768,0.38365760753424255
281,0.1151171224986133,0.9959394610557402,0.20637956092710166,0.3836673113231143
282,0.11512203447687319,0.9959394610557402,0.20638745458022564,0.383689565911341
283,0.11512694687433327,0.9959394610557402,0.2063953488372093,0.38370699327204105
284,0.1151318596910472,0.9959394610557402,0.20640324369812188,0.3837730232576944
285,0.11513677292706867,0.9959394610557402,0.20641113916303266,0.3838079204748266
286,0.11514168658245134,0.9959394610557402,0.20641903523201102,0.383815149897313
287,0.11514660065724894,0.9959394610557402,0.20642693190512623,0.38384984551936185
288,0.11515151515151516,0.9959394610557402,0.20643482918244768,0.3838728026989623
289,0.11515643006530368,0.9959394610557402,0.2064427270640447,0.38387313346925184
290,0.11516134539866826,0.9959394610557402,0.20645062554998664,0.3838898542345341
291,0.1151662611516626,0.9959394610557402,0.2064585246403428,0.3839211025050395
292,0.11517117732434047,0.9959394610557402,0.2064664243351827,0.3839577150807969
293,0.11517609391675561,0.9959394610557402,0.20647432463457566,0.38408143001372036
294,0.11518101092896176,0.9959394610557402,0.20648222553859108,0.3840893207975786
295,0.11518592836101268,0.9959394610557402,0.20649012704729836,0.38411777661531005
296,0.11519084621296218,0.9959394610557402,0.20649802916076687,0.38412555450674624
297,0.11519576448486402,0.9959394610557402,0.20650593187906624,0.38413866002111335
298,0.11520068317677198,0.9959394610557402,0.20651383520226568,0.38415296946564875
299,0.11516290191724668,0.9955703211517165,0.20644519289650948,0.38418738860374724
300,0.11516781962592877,0.9955703211517165,0.20645309449994256,0.3841965780247699
301,0.11517273775462271,0.9955703211517165,0.20646099670826,0.3842462123757486
302,0.11517765630338231,0.9955703211517165,0.2064688995215311,0.3842715963399052
303,0.11518257527226138,0.9955703211517165,0.20647680293982545,0.38427647236560647
304,0.11518749466131374,0.9955703211517165,0.2064847069632125,0.3842868958861937
305,0.11519241447059327,0.9955703211517165,0.20649261159176174,0.3842979434389392
306,0.11519733470015377,0.9955703211517165,0.20650051682554266,0.38430023010830366
307,0.11520225535004912,0.9955703211517165,0.20650842266462482,0.3843192852660716
308,0.1152071764203332,0.9955703211517165,0.2065163291090777,0.384329074008559
309,0.11521209791105985,0.9955703211517165,0.2065242361589708,0.38434873627203603
310,0.11521701982228298,0.9955703211517165,0.20653214381437376,0.38445605404989497
311,0.11522194215405648,0.9955703211517165,0.2065400520753561,0.38449009662224326
312,0.11522686490643425,0.9955703211517165,0.20654796094198735,0.3844919121343763
313,0.1152317880794702,0.9955703211517165,0.20655587041433715,0.3845183668815235
314,0.11523671167321825,0.9955703211517165,0.206563780492475,0.3845396202586791
315,0.11524163568773234,0.9955703211517165,0.2065716911764706,0.38454508109928814
316,0.1152465601230664,0.9955703211517165,0.20657960246639345,0.38465478604592274
317,0.11525148497927439,0.9955703211517165,0.20658751436231326,0.3846769730907587
318,0.11525641025641026,0.9955703211517165,0.20659542686429966,0.38468585020891793
319,0.11526133595452798,0.9955703211517165,0.20660333997242225,0.3846878983248527
320,0.11526626207368151,0.9955703211517165,0.20661125368675068,0.38470084272083815
321,0.11527118861392487,0.9955703211517165,0.20661916800735464,0.38474156520004216
322,0.11527611557531202,0.9955703211517165,0.2066270829343038,0.3847443319105275
323,0.11528104295789698,0.9955703211517165,0.2066349984676678,0.38476433605860666
324,0.11528597076173377,0.9955703211517165,0.20664291460751635,0.38477673842812316
325,0.11529089898687642,0.9955703211517165,0.20665083135391923,0.3847777884732071
326,0.11529582763337894,0.9955703211517165,0.2066587487069461,0.3847939733947407
327,0.11530075670129537,0.9955703211517165,0.20666666666666667,0.3848041723875337
328,0.11530568619067978,0.9955703211517165,0.20667458523315071,0.3848850421810416
329,0.11531061610158622,0.9955703211517165,0.2066825044064679,0.3849035011759374
330,0.11531554643406876,0.9955703211517165,0.20669042418668812,0.3849229114001276
331,0.11532047718818147,0.9955703211517165,0.2066983445738811,0.3849236562704701
332,0.11532540836397845,0.9955703211517165,0.2067062655681165,0.3849308696933965
333,0.11533033996151379,0.9955703211517165,0.20671418716946421,0.38495594144135525
334,0.1153352719808416,0.9955703211517165,0.2067221093779941,0.3849668810525458
335,0.115340204422016,0.9955703211517165,0.20673003219377586,0.38498034027578953
336,0.11534513728509109,0.9955703211517165,0.20673795561687938,0.3850063406674575
337,0.11535007057012103,0.9955703211517165,0.20674587964737445,0.38500724633523736
338,0.11535500427715997,0.9955703211517165,0.206753804285331,0.38502320999650885
339,0.11535993840626203,0.9955703211517165,0.20676172953081876,0.3852046392801847
340,0.11536487295748139,0.9955703211517165,0.2067696553839077,0.3852449465481911
341,0.11536980793087223,0.9955703211517165,0.20677758184466766,0.38525125393843157
342,0.11537474332648871,0.9955703211517165,0.2067855089131685,0.38529927479209636
343,0.11537967914438503,0.9955703211517165,0.20679343658948016,0.38529959592404883
344,0.11538461538461539,0.9955703211517165,0.20680136487367254,0.3853360182278136
345,0.11538955204723399,0.9955703211517165,0.2068092937658155,0.38536478664881896
346,0.11539448913229505,0.9955703211517165,0.20681722326597907,0.38538337667078965
347,0.11539942663985281,0.9955703211517165,0.2068251533742331,0.38540705125195734
348,0.11540436456996149,0.9955703211517165,0.20683308409064766,0.3854685189809538
349,0.11540930292267534,0.9955703211517165,0.2068410154152926,0.38547861946533946
350,0.11541424169804862,0.9955703211517165,0.20684894734823792,0.38548467259738495
351,0.11541918089613558,0.9955703211517165,0.2068568798895536,0.38549021940427
352,0.1154241205169905,0.9955703211517165,0.2068648130393097,0.3855199668917705
353,0.11542906056066767,0.9955703211517165,0.2068727467975761,0.385526946467764
354,0.11543400102722137,0.9955703211517165,0.20688068116442299,0.38557753905440245
355,0.11543894191670591,0.9955703211517165,0.2068886161399202,0.38559919747629834
356,0.11544388322917558,0.9955703211517165,0.2068965517241379,0.38561962451465004
357,0.11540601857797184,0.9952011812476929,0.2068277713847334,0.3856508617916259
358,0.11541095890410959,0.9952011812476929,0.2068357052437761,0.3856587400733328
359,0.11541589965323858,0.9952011812476929,0.2068436397115237,0.38567733768669127
360,0.11542084082541314,0.9952011812476929,0.2068515747880462,0.38567925309704215
361,0.11542578242068759,0.9952011812476929,0.2068595104734136,0.3856955429023583
362,0.11543072443911628,0.9952011812476929,0.2068674467676961,0.385734244322777
363,0.11543566688075359,0.9952011812476929,0.20687538367096375,0.3857677779080032
364,0.11544060974565384,0.9952011812476929,0.20688332118328667,0.3858064000859458
365,0.11544555303387145,0.9952011812476929,0.20689125930473487,0.38582742489438693
366,0.11545049674546078,0.9952011812476929,0.2068991980353785,0.38591863495996637
367,0.11545544088047621,0.9952011812476929,0.2069071373752878,0.3859336808603043
368,0.11546038543897216,0.9952011812476929,0.2069150773245328,0.3859573629548152
